Printing New Fashion Solution:

Inbound Fashion Solution (V F T):
1	1	4	1985
1	2	3	1690
1	3	3	2240
1	4	4	1850
1	5	4	1800
1	6	3	2070
1	7	3	1710
1	8	3	1985
1	9	3	1730
1	10	3	1970
1	11	4	1755
1	12	4	1875
1	13	4	2295
1	14	3	1860
1	15	4	2435
1	16	3	1680
1	17	4	2035
1	18	3	1300
1	19	3	1715
1	20	4	1795
1	21	3	1870
1	22	4	1885
1	23	3	1760
1	24	3	2145
1	25	4	1650
2	26	4	2220
2	27	4	2650
2	28	4	1890
2	29	4	2385
2	30	4	2270
2	31	4	2040
2	32	4	2155
2	33	4	2080
2	34	4	2210
2	35	4	1685
2	36	4	1665
2	37	4	1885
2	38	4	2045
2	39	4	1975
2	40	4	2115
2	41	4	2400
2	42	4	1785
2	43	4	1765
2	44	4	1685
2	45	4	1840
2	46	4	2040
2	47	4	1930
2	48	4	2010
2	49	4	2010
2	50	4	1845


Outbound Fashion Solution(S F T):
1	1	5	190
1	2	5	85
1	3	5	260
1	4	5	180
1	5	5	195
1	6	5	55
1	7	5	205
1	8	5	220
1	9	5	240
1	11	5	175
1	12	5	95
1	13	5	255
1	14	5	270
1	15	5	290
1	16	5	160
1	17	5	365
1	18	5	150
1	19	5	205
1	20	5	190
1	21	5	65
1	22	5	185
1	23	5	325
1	24	5	340
1	25	5	40
1	26	5	70
1	27	5	185
1	28	5	415
1	29	5	230
1	30	5	245
1	31	5	320
1	32	5	30
1	33	5	260
1	34	5	280
1	35	5	105
1	36	5	170
1	37	5	225
1	38	5	195
1	39	5	330
1	40	5	150
1	41	5	170
1	42	5	210
1	43	5	200
1	44	5	240
1	45	5	55
1	46	5	135
1	47	5	255
1	48	5	190
1	49	5	155
1	50	5	240
2	1	5	195
2	2	5	245
2	3	5	120
2	4	5	185
2	5	5	110
2	6	5	285
2	7	5	125
2	8	5	250
2	9	5	305
2	10	5	280
2	11	5	155
2	12	5	150
2	13	5	315
2	14	5	240
2	15	5	290
2	16	5	230
2	17	5	230
2	18	5	90
2	19	5	120
2	20	5	195
2	21	5	385
2	22	5	190
2	23	5	105
2	24	5	150
2	25	5	230
2	26	5	325
2	27	5	320
2	28	5	135
2	29	5	190
2	30	5	130
2	31	5	175
2	32	5	280
2	33	5	225
2	34	5	245
2	35	5	125
2	36	5	320
2	37	5	220
2	38	5	280
2	39	5	205
2	40	5	305
2	41	5	280
2	42	5	170
2	44	5	105
2	45	5	275
2	46	5	220
2	47	5	300
2	48	5	180
2	49	5	90
2	50	5	250
3	1	5	260
3	2	5	185
3	3	5	285
3	4	5	75
3	5	5	155
3	6	5	200
3	7	5	165
3	8	5	265
3	9	5	35
3	10	5	275
3	11	5	35
3	12	5	270
3	13	5	220
3	14	5	160
3	15	5	250
3	16	5	115
3	17	5	185
3	18	5	35
3	19	5	290
3	20	5	175
3	21	5	205
3	22	5	165
3	23	5	150
3	24	5	220
3	25	5	125
3	26	5	180
3	27	5	305
3	28	5	350
3	29	5	135
3	30	5	180
3	31	5	120
3	32	5	135
3	33	5	325
3	34	5	220
3	35	5	60
3	36	5	280
3	37	5	240
3	38	5	165
3	39	5	185
3	40	5	90
3	41	5	195
3	42	5	145
3	44	5	220
3	45	5	305
3	46	5	145
3	47	5	155
3	48	5	210
3	49	5	165
3	50	5	150
4	1	5	80
4	2	5	250
4	3	5	145
4	4	5	140
4	5	5	215
4	6	5	355
4	7	5	90
4	8	5	150
4	9	5	150
4	10	5	185
4	11	5	105
4	12	5	195
4	13	5	295
4	14	5	130
4	15	5	170
4	16	5	175
4	17	5	105
4	18	5	165
4	19	5	105
4	20	5	270
4	21	5	100
4	22	5	255
4	23	5	175
4	24	5	290
4	25	5	260
4	26	5	310
4	27	5	340
4	28	5	100
4	29	5	120
4	30	5	190
4	31	5	200
4	32	5	220
4	33	5	335
4	34	5	185
4	35	5	225
4	36	5	140
4	37	5	95
4	38	5	200
4	39	5	150
4	40	5	245
4	41	5	300
4	42	5	275
4	43	5	235
4	44	5	120
4	45	5	125
4	46	5	225
4	47	5	165
4	48	5	135
4	49	5	210
4	50	5	260
5	1	5	215
5	2	5	120
5	3	5	255
5	4	5	230
5	5	5	195
5	6	5	295
5	7	5	95
5	8	5	190
5	9	5	185
5	10	5	155
5	11	5	190
5	12	5	170
5	13	5	340
5	14	5	195
5	15	5	300
5	16	5	95
5	17	5	285
5	18	5	220
5	19	5	330
5	20	5	150
5	21	5	180
5	22	5	200
5	23	5	250
5	24	5	90
5	25	5	120
5	26	5	225
5	27	5	160
5	28	5	100
5	29	5	265
5	30	5	295
5	31	5	130
5	32	5	365
5	33	5	340
5	34	5	130
5	35	5	240
5	36	5	150
5	37	5	270
5	38	5	220
5	39	5	180
5	40	5	195
5	41	5	170
5	42	5	225
5	43	5	180
5	44	5	315
5	45	5	325
5	46	5	190
5	47	5	130
5	48	5	160
5	49	5	310
5	50	5	170
6	1	5	130
6	2	5	205
6	3	5	145
6	4	5	270
6	5	5	90
6	6	5	130
6	7	5	80
6	8	5	155
6	9	5	145
6	10	5	305
6	11	5	305
6	12	5	140
6	13	5	180
6	14	5	150
6	15	5	255
6	16	5	205
6	17	5	145
6	19	5	50
6	20	5	185
6	21	5	230
6	22	5	60
6	23	5	160
6	24	5	85
6	25	5	135
6	26	5	250
6	27	5	330
6	28	5	295
6	29	5	365
6	30	5	195
6	31	5	290
6	32	5	260
6	33	5	140
6	34	5	180
6	35	5	170
6	36	5	205
6	37	5	175
6	38	5	330
6	39	5	145
6	40	5	330
6	41	5	115
6	42	5	165
6	43	5	355
6	44	5	40
6	45	5	295
6	46	5	250
6	47	5	305
6	48	5	315
6	49	5	280
6	50	5	130
7	1	5	235
7	2	5	100
7	3	5	175
7	4	5	195
7	5	5	75
7	6	5	65
7	7	5	220
7	8	5	225
7	9	5	175
7	10	5	265
7	11	5	210
7	12	5	225
7	13	5	220
7	15	5	230
7	16	5	205
7	17	5	185
7	18	5	210
7	19	5	185
7	20	5	35
7	21	5	175
7	22	5	45
7	23	5	135
7	24	5	290
7	25	5	160
7	26	5	90
7	27	5	165
7	28	5	20
7	29	5	295
7	30	5	385
7	31	5	80
7	32	5	85
7	33	5	75
7	34	5	220
7	35	5	235
7	36	5	165
7	37	5	110
7	38	5	135
7	39	5	235
7	40	5	145
7	41	5	295
7	42	5	110
7	43	5	130
7	44	5	145
7	45	5	195
7	46	5	40
7	47	5	225
7	48	5	130
7	49	5	205
7	50	5	145
8	1	5	280
8	2	5	90
8	3	5	225
8	4	5	355
8	5	5	240
8	6	5	265
8	7	5	185
8	8	5	245
8	9	5	50
8	10	5	270
8	11	5	295
8	12	5	170
8	13	5	180
8	14	5	165
8	15	5	345
8	16	5	40
8	17	5	75
8	18	5	210
8	19	5	150
8	20	5	185
8	21	5	115
8	22	5	225
8	23	5	110
8	24	5	220
8	25	5	195
8	26	5	250
8	27	5	240
8	28	5	255
8	29	5	175
8	30	5	300
8	31	5	375
8	32	5	240
8	33	5	120
8	34	5	215
8	35	5	180
8	36	5	105
8	37	5	205
8	38	5	170
8	39	5	200
8	40	5	105
8	41	5	450
8	42	5	185
8	43	5	275
8	44	5	155
8	45	5	105
8	46	5	360
8	47	5	35
8	48	5	180
8	49	5	200
8	50	5	95
9	1	5	205
9	2	5	280
9	3	5	400
9	4	5	125
9	5	5	330
9	6	5	265
9	7	5	215
9	8	5	40
9	9	5	255
9	10	5	55
9	11	5	130
9	12	5	195
9	13	5	110
9	14	5	260
9	15	5	95
9	16	5	215
9	17	5	195
9	18	5	135
9	19	5	150
9	20	5	250
9	21	5	125
9	22	5	285
9	23	5	175
9	24	5	195
9	25	5	185
9	26	5	245
9	27	5	370
9	28	5	160
9	29	5	395
9	30	5	150
9	31	5	125
9	32	5	330
9	33	5	200
9	34	5	305
9	35	5	230
9	36	5	120
9	37	5	190
9	38	5	200
9	39	5	180
9	40	5	295
9	41	5	255
9	42	5	65
9	43	5	175
9	44	5	205
9	45	5	85
9	46	5	265
9	47	5	135
9	48	5	330
9	49	5	110
9	50	5	240
10	1	5	195
10	2	5	130
10	3	5	230
10	4	5	95
10	5	5	195
10	6	5	155
10	7	5	330
10	8	5	245
10	9	5	190
10	10	5	180
10	11	5	155
10	12	5	265
10	13	5	180
10	14	5	290
10	15	5	210
10	16	5	240
10	17	5	265
10	18	5	85
10	19	5	130
10	20	5	160
10	21	5	290
10	22	5	275
10	23	5	175
10	24	5	265
10	25	5	200
10	26	5	275
10	27	5	235
10	28	5	60
10	29	5	215
10	30	5	200
10	31	5	225
10	32	5	210
10	33	5	60
10	34	5	230
10	35	5	115
10	36	5	10
10	37	5	155
10	38	5	150
10	39	5	165
10	40	5	255
10	41	5	170
10	42	5	235
10	43	5	215
10	44	5	140
10	45	5	75
10	46	5	210
10	47	5	225
10	48	5	180
10	49	5	285
10	50	5	165


Warehouse Fashion Inventory (W F T):
1	0		0		0		1985		0	
2	0		0		1690		1690		0	
3	0		0		2240		2240		0	
4	0		0		0		1850		0	
5	0		0		0		1800		0	
6	0		0		2070		2070		0	
7	0		0		1710		1710		0	
8	0		0		1985		1985		0	
9	0		0		1730		1730		0	
10	0		0		1970		1970		0	
11	0		0		0		1755		0	
12	0		0		0		1875		0	
13	0		0		0		2295		0	
14	0		0		1860		1860		0	
15	0		0		0		2435		0	
16	0		0		1680		1680		0	
17	0		0		0		2035		0	
18	0		0		1300		1300		0	
19	0		0		1715		1715		0	
20	0		0		0		1795		0	
21	0		0		1870		1870		0	
22	0		0		0		1885		0	
23	0		0		1760		1760		0	
24	0		0		2145		2145		0	
25	0		0		0		1650		0	
26	0		0		0		2220		0	
27	0		0		0		2650		0	
28	0		0		0		1890		0	
29	0		0		0		2385		0	
30	0		0		0		2270		0	
31	0		0		0		2040		0	
32	0		0		0		2155		0	
33	0		0		0		2080		0	
34	0		0		0		2210		0	
35	0		0		0		1685		0	
36	0		0		0		1665		0	
37	0		0		0		1885		0	
38	0		0		0		2045		0	
39	0		0		0		1975		0	
40	0		0		0		2115		0	
41	0		0		0		2400		0	
42	0		0		0		1785		0	
43	0		0		0		1765		0	
44	0		0		0		1685		0	
45	0		0		0		1840		0	
46	0		0		0		2040		0	
47	0		0		0		1930		0	
48	0		0		0		2010		0	
49	0		0		0		2010		0	
50	0		0		0		1845		0	

Store Fashion Inventory (S F T):
Store1
1	0		0		0		190	
2	0		0		0		85	
3	0		0		0		260	
4	0		0		0		180	
5	0		0		0		195	
6	0		0		0		55	
7	0		0		0		205	
8	0		0		0		220	
9	0		0		0		240	
10	0		0		0		0	
11	0		0		0		175	
12	0		0		0		95	
13	0		0		0		255	
14	0		0		0		270	
15	0		0		0		290	
16	0		0		0		160	
17	0		0		0		365	
18	0		0		0		150	
19	0		0		0		205	
20	0		0		0		190	
21	0		0		0		65	
22	0		0		0		185	
23	0		0		0		325	
24	0		0		0		340	
25	0		0		0		40	
26	0		0		0		70	
27	0		0		0		185	
28	0		0		0		415	
29	0		0		0		230	
30	0		0		0		245	
31	0		0		0		320	
32	0		0		0		30	
33	0		0		0		260	
34	0		0		0		280	
35	0		0		0		105	
36	0		0		0		170	
37	0		0		0		225	
38	0		0		0		195	
39	0		0		0		330	
40	0		0		0		150	
41	0		0		0		170	
42	0		0		0		210	
43	0		0		0		200	
44	0		0		0		240	
45	0		0		0		55	
46	0		0		0		135	
47	0		0		0		255	
48	0		0		0		190	
49	0		0		0		155	
50	0		0		0		240	
Store2
1	0		0		0		195	
2	0		0		0		245	
3	0		0		0		120	
4	0		0		0		185	
5	0		0		0		110	
6	0		0		0		285	
7	0		0		0		125	
8	0		0		0		250	
9	0		0		0		305	
10	0		0		0		280	
11	0		0		0		155	
12	0		0		0		150	
13	0		0		0		315	
14	0		0		0		240	
15	0		0		0		290	
16	0		0		0		230	
17	0		0		0		230	
18	0		0		0		90	
19	0		0		0		120	
20	0		0		0		195	
21	0		0		0		385	
22	0		0		0		190	
23	0		0		0		105	
24	0		0		0		150	
25	0		0		0		230	
26	0		0		0		325	
27	0		0		0		320	
28	0		0		0		135	
29	0		0		0		190	
30	0		0		0		130	
31	0		0		0		175	
32	0		0		0		280	
33	0		0		0		225	
34	0		0		0		245	
35	0		0		0		125	
36	0		0		0		320	
37	0		0		0		220	
38	0		0		0		280	
39	0		0		0		205	
40	0		0		0		305	
41	0		0		0		280	
42	0		0		0		170	
43	0		0		0		0	
44	0		0		0		105	
45	0		0		0		275	
46	0		0		0		220	
47	0		0		0		300	
48	0		0		0		180	
49	0		0		0		90	
50	0		0		0		250	
Store3
1	0		0		0		260	
2	0		0		0		185	
3	0		0		0		285	
4	0		0		0		75	
5	0		0		0		155	
6	0		0		0		200	
7	0		0		0		165	
8	0		0		0		265	
9	0		0		0		35	
10	0		0		0		275	
11	0		0		0		35	
12	0		0		0		270	
13	0		0		0		220	
14	0		0		0		160	
15	0		0		0		250	
16	0		0		0		115	
17	0		0		0		185	
18	0		0		0		35	
19	0		0		0		290	
20	0		0		0		175	
21	0		0		0		205	
22	0		0		0		165	
23	0		0		0		150	
24	0		0		0		220	
25	0		0		0		125	
26	0		0		0		180	
27	0		0		0		305	
28	0		0		0		350	
29	0		0		0		135	
30	0		0		0		180	
31	0		0		0		120	
32	0		0		0		135	
33	0		0		0		325	
34	0		0		0		220	
35	0		0		0		60	
36	0		0		0		280	
37	0		0		0		240	
38	0		0		0		165	
39	0		0		0		185	
40	0		0		0		90	
41	0		0		0		195	
42	0		0		0		145	
43	0		0		0		0	
44	0		0		0		220	
45	0		0		0		305	
46	0		0		0		145	
47	0		0		0		155	
48	0		0		0		210	
49	0		0		0		165	
50	0		0		0		150	
Store4
1	0		0		0		80	
2	0		0		0		250	
3	0		0		0		145	
4	0		0		0		140	
5	0		0		0		215	
6	0		0		0		355	
7	0		0		0		90	
8	0		0		0		150	
9	0		0		0		150	
10	0		0		0		185	
11	0		0		0		105	
12	0		0		0		195	
13	0		0		0		295	
14	0		0		0		130	
15	0		0		0		170	
16	0		0		0		175	
17	0		0		0		105	
18	0		0		0		165	
19	0		0		0		105	
20	0		0		0		270	
21	0		0		0		100	
22	0		0		0		255	
23	0		0		0		175	
24	0		0		0		290	
25	0		0		0		260	
26	0		0		0		310	
27	0		0		0		340	
28	0		0		0		100	
29	0		0		0		120	
30	0		0		0		190	
31	0		0		0		200	
32	0		0		0		220	
33	0		0		0		335	
34	0		0		0		185	
35	0		0		0		225	
36	0		0		0		140	
37	0		0		0		95	
38	0		0		0		200	
39	0		0		0		150	
40	0		0		0		245	
41	0		0		0		300	
42	0		0		0		275	
43	0		0		0		235	
44	0		0		0		120	
45	0		0		0		125	
46	0		0		0		225	
47	0		0		0		165	
48	0		0		0		135	
49	0		0		0		210	
50	0		0		0		260	
Store5
1	0		0		0		215	
2	0		0		0		120	
3	0		0		0		255	
4	0		0		0		230	
5	0		0		0		195	
6	0		0		0		295	
7	0		0		0		95	
8	0		0		0		190	
9	0		0		0		185	
10	0		0		0		155	
11	0		0		0		190	
12	0		0		0		170	
13	0		0		0		340	
14	0		0		0		195	
15	0		0		0		300	
16	0		0		0		95	
17	0		0		0		285	
18	0		0		0		220	
19	0		0		0		330	
20	0		0		0		150	
21	0		0		0		180	
22	0		0		0		200	
23	0		0		0		250	
24	0		0		0		90	
25	0		0		0		120	
26	0		0		0		225	
27	0		0		0		160	
28	0		0		0		100	
29	0		0		0		265	
30	0		0		0		295	
31	0		0		0		130	
32	0		0		0		365	
33	0		0		0		340	
34	0		0		0		130	
35	0		0		0		240	
36	0		0		0		150	
37	0		0		0		270	
38	0		0		0		220	
39	0		0		0		180	
40	0		0		0		195	
41	0		0		0		170	
42	0		0		0		225	
43	0		0		0		180	
44	0		0		0		315	
45	0		0		0		325	
46	0		0		0		190	
47	0		0		0		130	
48	0		0		0		160	
49	0		0		0		310	
50	0		0		0		170	
Store6
1	0		0		0		130	
2	0		0		0		205	
3	0		0		0		145	
4	0		0		0		270	
5	0		0		0		90	
6	0		0		0		130	
7	0		0		0		80	
8	0		0		0		155	
9	0		0		0		145	
10	0		0		0		305	
11	0		0		0		305	
12	0		0		0		140	
13	0		0		0		180	
14	0		0		0		150	
15	0		0		0		255	
16	0		0		0		205	
17	0		0		0		145	
18	0		0		0		0	
19	0		0		0		50	
20	0		0		0		185	
21	0		0		0		230	
22	0		0		0		60	
23	0		0		0		160	
24	0		0		0		85	
25	0		0		0		135	
26	0		0		0		250	
27	0		0		0		330	
28	0		0		0		295	
29	0		0		0		365	
30	0		0		0		195	
31	0		0		0		290	
32	0		0		0		260	
33	0		0		0		140	
34	0		0		0		180	
35	0		0		0		170	
36	0		0		0		205	
37	0		0		0		175	
38	0		0		0		330	
39	0		0		0		145	
40	0		0		0		330	
41	0		0		0		115	
42	0		0		0		165	
43	0		0		0		355	
44	0		0		0		40	
45	0		0		0		295	
46	0		0		0		250	
47	0		0		0		305	
48	0		0		0		315	
49	0		0		0		280	
50	0		0		0		130	
Store7
1	0		0		0		235	
2	0		0		0		100	
3	0		0		0		175	
4	0		0		0		195	
5	0		0		0		75	
6	0		0		0		65	
7	0		0		0		220	
8	0		0		0		225	
9	0		0		0		175	
10	0		0		0		265	
11	0		0		0		210	
12	0		0		0		225	
13	0		0		0		220	
14	0		0		0		0	
15	0		0		0		230	
16	0		0		0		205	
17	0		0		0		185	
18	0		0		0		210	
19	0		0		0		185	
20	0		0		0		35	
21	0		0		0		175	
22	0		0		0		45	
23	0		0		0		135	
24	0		0		0		290	
25	0		0		0		160	
26	0		0		0		90	
27	0		0		0		165	
28	0		0		0		20	
29	0		0		0		295	
30	0		0		0		385	
31	0		0		0		80	
32	0		0		0		85	
33	0		0		0		75	
34	0		0		0		220	
35	0		0		0		235	
36	0		0		0		165	
37	0		0		0		110	
38	0		0		0		135	
39	0		0		0		235	
40	0		0		0		145	
41	0		0		0		295	
42	0		0		0		110	
43	0		0		0		130	
44	0		0		0		145	
45	0		0		0		195	
46	0		0		0		40	
47	0		0		0		225	
48	0		0		0		130	
49	0		0		0		205	
50	0		0		0		145	
Store8
1	0		0		0		280	
2	0		0		0		90	
3	0		0		0		225	
4	0		0		0		355	
5	0		0		0		240	
6	0		0		0		265	
7	0		0		0		185	
8	0		0		0		245	
9	0		0		0		50	
10	0		0		0		270	
11	0		0		0		295	
12	0		0		0		170	
13	0		0		0		180	
14	0		0		0		165	
15	0		0		0		345	
16	0		0		0		40	
17	0		0		0		75	
18	0		0		0		210	
19	0		0		0		150	
20	0		0		0		185	
21	0		0		0		115	
22	0		0		0		225	
23	0		0		0		110	
24	0		0		0		220	
25	0		0		0		195	
26	0		0		0		250	
27	0		0		0		240	
28	0		0		0		255	
29	0		0		0		175	
30	0		0		0		300	
31	0		0		0		375	
32	0		0		0		240	
33	0		0		0		120	
34	0		0		0		215	
35	0		0		0		180	
36	0		0		0		105	
37	0		0		0		205	
38	0		0		0		170	
39	0		0		0		200	
40	0		0		0		105	
41	0		0		0		450	
42	0		0		0		185	
43	0		0		0		275	
44	0		0		0		155	
45	0		0		0		105	
46	0		0		0		360	
47	0		0		0		35	
48	0		0		0		180	
49	0		0		0		200	
50	0		0		0		95	
Store9
1	0		0		0		205	
